🕘️更新时间,#genre#
2025-12-22 10:02:03

📺全部频道,#genre#
北京卫视,http://111.162.207.175:8686/rtp/225.1.1.113:5002
北京卫视,http://223.167.230.5:4022/rtp/239.45.3.229:5140
北京卫视,http://121.235.95.126:8199/rtp/239.49.8.11:9414
北京卫视,http://123.191.26.168:1111/rtp/232.0.0.117:1234
北京卫视,http://171.113.210.161:4022/rtp/239.254.96.141:8920
北京卫视,http://114.254.38.27:18888/rtp/239.3.1.241:8000
北京卫视,http://114.100.195.238:4022/rtp/238.1.78.162:7168
北京卫视,http://27.191.202.231:19999/rtp/239.254.200.47:8024
北京卫视,http://175.8.182.37:7878/udp/239.76.246.184:1234
北京卫视,http://175.8.182.37:7878/udp/239.76.253.184:9000
北京卫视,http://121.235.95.126:8199/rtp/239.49.8.141:6000
北京卫视,http://58.46.71.35:8188/udp/239.76.253.184:9000
北京卫视,http://106.83.116.40:8188/rtp/235.254.198.66:1540
北京卫视,http://115.171.80.250:1688/rtp/225.1.8.21:8002
北京卫视,http://106.118.20.104:8188/rtp/239.254.200.47:8024
北京卫视,http://58.46.71.35:8188/udp/239.76.246.184:1234
北京卫视,http://116.235.57.19:4022/rtp/239.45.3.229:5140
北京卫视,http://222.82.203.33:8188/udp/238.125.5.3:5140
东方卫视,http://yp.qqqtv.top/1/api.php?id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86HD&auth=666858
东方卫视,http://223.167.230.5:4022/rtp/239.45.3.146:5140
东方卫视,http://121.29.141.118:4022/rtp/239.253.92.89:8019
东方卫视,http://111.162.207.175:8686/rtp/225.1.2.31:5002
东方卫视,http://114.254.38.27:18888/rtp/239.3.1.136:8032
东方卫视,http://123.191.26.168:1111/rtp/232.0.0.122:1234
东方卫视,http://171.113.210.161:4022/rtp/239.254.96.142:8926
东方卫视,http://175.8.182.37:7878/udp/239.76.253.186:9000
东方卫视,http://175.8.182.37:7878/udp/239.76.246.186:1234
东方卫视,http://58.46.71.35:8188/udp/239.76.246.186:1234
东方卫视,http://116.235.57.19:4022/rtp/239.45.3.146:5140
东方卫视,http://106.118.20.104:8188/rtp/239.254.200.52:8032
东方卫视,http://115.171.80.250:1688/udp/225.1.8.45:8032
东方卫视,http://144.255.31.207:6688/udp/239.21.1.111:5002
东方卫视,http://106.83.116.40:8188/rtp/235.254.198.73:1568
东方卫视,http://27.191.202.231:19999/rtp/239.254.200.52:8032
东方卫视,http://121.235.95.126:8199/rtp/239.49.8.17:9606
东方卫视,http://58.46.71.35:8188/udp/239.76.253.186:9000
东方卫视,http://106.120.13.232:4022/udp/225.1.8.45:8032
东方卫视,http://171.104.106.97:50112/udp/239.81.0.111:4056
东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
东南卫视,http://223.167.230.5:4022/rtp/239.45.1.121:5140
东南卫视,http://121.29.141.118:4022/rtp/239.253.92.201:6146
东南卫视,http://114.254.38.27:18888/rtp/239.3.1.156:8148
东南卫视,http://183.236.43.98:4013/udp/239.77.1.104:5146
东南卫视,http://144.255.32.94:8288/udp/239.21.1.113:5002
东南卫视,http://113.119.27.173:58888/udp/239.77.1.104:5146
东南卫视,http://144.255.31.207:6688/udp/239.21.1.113:5002
东南卫视,http://175.8.182.37:7878/udp/239.76.252.190:9000
东南卫视,http://27.191.202.231:19999/rtp/239.254.201.13:6291
东南卫视,http://116.235.57.19:4022/rtp/239.45.1.121:5140
东南卫视,http://171.113.210.161:4022/rtp/239.69.1.108:10286
东南卫视,http://106.118.20.104:8188/rtp/239.254.201.13:6291
东南卫视,http://114.100.195.238:4022/rtp/238.1.78.22:6104
东南卫视,http://58.46.71.35:8188/udp/239.76.252.190:9000
东南卫视,http://115.171.216.84:4000/udp/225.1.8.79:8148
东南卫视,http://175.8.182.37:7878/udp/239.76.245.190:1234
东南卫视,http://58.46.71.35:8188/udp/239.76.245.190:1234
东南卫视,http://115.171.80.250:1688/udp/225.1.8.79:8148
东南卫视,http://222.82.203.33:8188/udp/238.125.5.49:5140
广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8
广东卫视,http://121.29.141.118:4022/rtp/239.253.92.206:8108
广东卫视,http://171.113.210.161:4022/rtp/239.254.96.140:8914
广东卫视,http://111.162.207.175:8686/rtp/225.1.1.116:5002
广东卫视,http://223.167.230.5:4022/rtp/239.45.3.230:5140
广东卫视,http://183.236.43.98:4013/udp/239.77.1.152:5146
广东卫视,http://144.255.32.94:8288/udp/239.21.1.92:5002
广东卫视,http://113.119.27.173:58888/udp/239.77.1.19:5146
广东卫视,http://121.235.95.126:8199/rtp/239.49.8.13:9422
广东卫视,http://58.46.71.35:8188/udp/239.76.245.189:1234
广东卫视,http://114.100.195.238:4022/rtp/238.1.78.161:7160
广东卫视,http://144.255.31.207:6688/udp/239.21.1.92:5002
广东卫视,http://123.191.26.168:1111/rtp/232.0.0.130:1234
广东卫视,http://116.235.57.19:4022/rtp/239.45.3.230:5140
广东卫视,http://115.171.80.250:1688/udp/225.1.8.49:8048
广东卫视,http://58.46.71.35:8188/udp/239.76.252.189:9000
广东卫视,http://106.83.116.40:8188/rtp/235.254.196.204:1088
广东卫视,http://106.118.20.104:8188/rtp/239.254.200.56:8048
广东卫视,http://175.8.182.37:7878/udp/239.76.252.189:9000
广东卫视,http://106.120.13.232:4022/udp/225.1.8.49:8048
广西卫视,http://yp.qqqtv.top/1/api.php?id=%E5%B9%BF%E8%A5%BF%E5%8D%AB%E8%A7%86HD&auth=666858
广西卫视,http://111.162.207.175:8686/rtp/225.1.2.81:5002
广西卫视,http://121.29.141.118:4022/rtp/239.253.92.76:8043
广西卫视,http://171.113.210.161:4022/rtp/239.69.1.191:10788
广西卫视,http://175.8.182.37:7878/udp/239.76.254.54:9000
广西卫视,http://58.46.71.35:8188/udp/239.76.254.54:9000
广西卫视,http://106.118.20.104:8188/rtp/239.254.200.80:8300
广西卫视,http://106.59.2.119:55555/rtp/239.200.200.53:8280
广西卫视,http://116.235.57.19:4022/rtp/239.45.0.5:5140
广西卫视,http://171.104.106.97:50112/udp/239.81.0.107:4056
广西卫视,http://114.100.195.238:4022/rtp/238.1.78.70:6432
广西卫视,http://106.83.116.40:8188/rtp/235.254.198.38:1428
广西卫视,http://z.b.bkpcp.top/m.php?id=gxws
广西卫视,http://3501776.xyz:35455/itv/5000000011000031118.m3u8?cdn=bestzb
广西卫视,https://mobilelive.gxtv.cn/live/gx_live1004/playlist.m3u8
广西卫视,http://live.cztv.cc:85/live/ggpd.m3u8
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
广西卫视,https://hls-gateway.vpstv.net/streams/708864.m3u8
广西卫视,https://smart.pendy.dpdns.org/Smart.php
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226084/index.m3u8
贵州卫视,http://satellitepull.cnr.cn/live/wx32gzws/playlist.m3u8
贵州卫视,http://111.162.207.175:8686/rtp/225.1.2.28:5002
贵州卫视,http://223.167.230.5:4022/rtp/239.45.1.80:5140
贵州卫视,http://114.254.38.27:18888/rtp/239.3.1.149:8076
贵州卫视,http://183.236.43.98:4013/udp/239.77.1.221:5146
贵州卫视,http://171.113.210.161:4022/rtp/239.69.1.150:10536
贵州卫视,http://123.191.26.168:1111/rtp/232.0.0.181:1234
贵州卫视,http://113.119.27.173:58888/udp/239.77.1.221:5146
贵州卫视,http://27.191.202.231:19999/rtp/239.254.201.20:6315
贵州卫视,http://121.29.141.118:4022/rtp/239.253.92.105:6055
贵州卫视,http://114.100.195.238:4022/rtp/238.1.78.244:7824
贵州卫视,http://116.235.57.19:4022/rtp/239.45.1.80:5140
贵州卫视,http://58.46.71.35:8188/udp/239.76.245.198:1234
贵州卫视,http://175.8.182.37:7878/udp/239.76.252.198:9000
贵州卫视,http://175.8.182.37:7878/udp/239.76.245.198:1234
贵州卫视,http://58.46.71.35:8188/udp/239.76.252.198:9000
贵州卫视,http://106.118.20.104:8188/rtp/239.254.201.20:6315
贵州卫视,http://115.171.80.250:1688/udp/225.1.8.77:8076
贵州卫视,http://106.83.116.40:8188/rtp/235.254.198.185:7980
贵州卫视,http://106.120.13.232:4022/udp/225.1.8.77:8076
海南卫视,http://satellitepull.cnr.cn/live/wxhainlyws/playlist.m3u8
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws
海南卫视,http://111.162.207.175:8686/rtp/225.1.2.82:5002
海南卫视,http://171.113.210.161:4022/rtp/239.69.1.151:10542
海南卫视,http://223.167.230.5:4022/rtp/239.45.1.81:5140
海南卫视,http://121.29.141.118:4022/rtp/239.253.93.155:6323
海南卫视,http://123.191.26.168:1111/rtp/232.0.0.26:1234
海南卫视,http://58.46.71.35:8188/udp/239.76.246.203:1234
海南卫视,http://175.8.182.37:7878/udp/239.76.253.203:9000
海南卫视,http://114.100.195.238:4022/rtp/238.1.79.49:4504
海南卫视,http://58.46.71.35:8188/udp/239.76.253.203:9000
海南卫视,http://175.8.182.37:7878/udp/239.76.246.203:1234
海南卫视,http://106.118.20.104:8188/rtp/239.254.201.125:6288
海南卫视,http://116.235.57.19:4022/rtp/239.45.1.81:5140
海南卫视,http://222.82.203.33:8188/udp/238.125.5.68:5140
海南卫视,http://106.83.116.40:8188/rtp/235.254.198.44:1452
海南卫视,http://106.59.2.119:55555/udp/239.200.201.159:8408
海南卫视,http://144.255.31.207:6688/udp/239.21.2.14:5002
海南卫视,http://z.b.bkpcp.top/m.php?id=hinws
海南卫视,http://j.x.bkpcp.top/jx/HAINHD
河北卫视,http://satellitepull.cnr.cn/live/wxhebws/playlist.m3u8
河北卫视,http://121.29.141.118:4022/rtp/239.253.92.154:6011
河北卫视,http://223.167.230.5:4022/rtp/239.45.1.44:5140
河北卫视,http://111.162.207.175:8686/rtp/225.1.2.27:5002
河北卫视,http://114.254.38.27:18888/rtp/239.3.1.148:8072
河北卫视,http://121.235.95.126:8199/rtp/239.49.8.188:6000
河北卫视,http://58.46.71.35:8188/udp/239.76.252.199:9000
河北卫视,http://171.113.210.161:4022/rtp/239.254.96.113:9616
河北卫视,http://175.8.182.37:7878/udp/239.76.252.199:9000
河北卫视,http://175.8.182.37:7878/udp/239.76.245.199:1234
河北卫视,http://114.100.195.238:4022/rtp/238.1.78.245:7832
河北卫视,http://116.235.57.19:4022/rtp/239.45.1.44:5140
河北卫视,http://58.46.71.35:8188/udp/239.76.245.199:1234
河北卫视,http://106.118.20.104:8188/rtp/239.254.200.174:6000
河北卫视,http://106.120.13.232:4022/udp/225.1.8.76:8002
河北卫视,http://171.104.106.97:50112/udp/239.81.0.94:4056
河北卫视,http://106.83.116.40:8188/rtp/235.254.198.184:7980
河北卫视,http://144.255.32.94:8288/udp/239.21.1.168:5002
河北卫视,http://144.255.31.207:6688/udp/239.21.1.168:5002
河北卫视,http://115.171.216.84:4000/udp/225.1.8.76:8002
河南卫视,http://yp.qqqtv.top/1/api.php?id=%E6%B2%B3%E5%8D%97%E5%8D%AB%E8%A7%86HD&auth=666858
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://satellitepull.cnr.cn/live/wxhnws/playlist.m3u8
河南卫视,http://223.167.230.5:4022/rtp/239.45.0.3:5140
河南卫视,http://111.162.207.175:8686/rtp/225.1.2.61:5002
河南卫视,http://183.236.43.98:4013/udp/239.77.1.229:5146
河南卫视,http://171.113.210.161:4022/rtp/239.69.1.168:10644
河南卫视,http://121.29.141.118:4022/rtp/239.253.92.137:6144
河南卫视,http://113.119.27.173:58888/udp/239.77.1.229:5146
河南卫视,http://27.191.202.231:19999/rtp/239.254.201.16:7174
河南卫视,http://114.100.195.238:4022/rtp/238.1.79.65:4632
河南卫视,http://116.235.57.19:4022/rtp/239.45.0.3:5140
河南卫视,http://58.46.71.35:8188/udp/239.76.246.202:1234
河南卫视,http://58.46.71.35:8188/udp/239.76.253.202:9000
河南卫视,http://175.8.182.37:7878/udp/239.76.246.202:1234
河南卫视,http://175.8.182.37:7878/udp/239.76.253.202:9000
河南卫视,http://106.118.20.104:8188/rtp/239.254.201.16:7174
河南卫视,http://220.176.218.76:9000/udp/239.252.220.189:5140
河南卫视,http://222.82.203.33:8188/udp/238.125.3.171:5140
河南卫视,http://106.83.116.40:8188/rtp/235.254.198.26:1380
湖北卫视,http://yp.qqqtv.top/1/api.php?id=%E6%B9%96%E5%8C%97%E5%8D%AB%E8%A7%86HD&auth=666858
湖北卫视,http://satellitepull.cnr.cn/live/wx32hubws/playlist.m3u8
湖北卫视,http://223.167.230.5:4022/rtp/239.45.3.239:5140
湖北卫视,http://111.162.207.175:8686/rtp/225.1.1.147:5002
湖北卫视,http://183.236.43.98:4013/udp/239.77.0.128:5146
湖北卫视,http://114.254.38.27:18888/rtp/239.3.1.138:8044
湖北卫视,http://171.113.210.161:4022/rtp/239.254.96.115:8664
湖北卫视,http://121.29.141.118:4022/rtp/239.253.92.210:6567
湖北卫视,http://121.235.95.126:8199/rtp/239.49.8.8:9632
湖北卫视,http://27.191.202.231:19999/rtp/239.254.200.164:6000
湖北卫视,http://121.235.95.126:8199/rtp/239.49.8.147:6000
湖北卫视,http://123.191.26.168:1111/rtp/232.0.0.124:1234
湖北卫视,http://106.83.116.40:8188/rtp/235.254.198.72:1564
湖北卫视,http://114.100.195.238:4022/rtp/238.1.78.168:7216
湖北卫视,http://144.255.31.207:6688/udp/239.21.1.163:5002
湖北卫视,http://175.8.182.37:7878/udp/239.76.253.193:9000
湖北卫视,http://106.118.20.104:8188/rtp/239.254.200.164:6000
湖北卫视,http://175.8.182.37:7878/udp/239.76.246.193:1234
湖北卫视,http://58.46.71.35:8188/udp/239.76.246.193:1234
湖北卫视,http://116.235.57.19:4022/rtp/239.45.3.239:5140
湖南卫视,http://yp.qqqtv.top/1/api.php?id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86HD&auth=666858
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8
湖南卫视,http://111.162.207.175:8686/rtp/225.1.1.114:5002
湖南卫视,http://223.167.230.5:4022/rtp/239.45.3.228:5140
湖南卫视,http://121.29.141.118:4022/rtp/239.253.92.84:8015
湖南卫视,http://114.254.38.27:18888/rtp/239.3.1.132:8012
湖南卫视,http://183.236.43.98:4013/udp/239.77.1.5:5146
湖南卫视,http://171.113.210.161:4022/rtp/239.254.96.139:8908
湖南卫视,http://123.191.26.168:1111/rtp/232.0.0.115:1234
湖南卫视,http://121.235.95.126:8199/rtp/239.49.8.12:9418
湖南卫视,http://115.171.216.39:4000/udp/225.1.8.41:8012
湖南卫视,http://113.119.27.173:58888/udp/239.77.1.5:5146
湖南卫视,http://114.100.195.238:4022/rtp/238.1.78.160:7152
湖南卫视,http://58.46.71.35:8188/udp/239.76.246.100:1234
湖南卫视,http://27.191.202.231:19999/rtp/239.254.200.48:8012
湖南卫视,http://115.171.216.84:4000/udp/225.1.8.41:8012
湖南卫视,http://144.255.31.207:6688/udp/239.21.1.158:5002
湖南卫视,http://106.118.20.104:8188/rtp/239.254.200.48:8012
湖南卫视,http://116.235.57.19:4022/rtp/239.45.3.228:5140
湖南卫视,http://106.83.116.40:8188/rtp/235.254.198.62:1524
吉林卫视,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8
吉林卫视,http://111.162.207.175:8686/rtp/225.1.2.26:5002
吉林卫视,http://223.167.230.5:4022/rtp/239.45.0.6:5140
吉林卫视,http://114.254.38.27:18888/rtp/239.3.1.240:8172
吉林卫视,http://121.29.141.118:4022/rtp/239.253.92.202:6147
吉林卫视,http://171.113.210.161:4022/rtp/239.69.1.212:10914
吉林卫视,http://27.191.202.231:19999/rtp/239.254.201.15:6339
吉林卫视,http://113.119.27.173:58888/udp/239.77.1.111:5146
吉林卫视,http://175.8.182.37:7878/udp/239.76.253.201:9000
吉林卫视,http://175.8.182.37:7878/udp/239.76.246.201:1234
吉林卫视,http://58.46.71.35:8188/udp/239.76.253.201:9000
吉林卫视,http://114.100.195.238:4022/rtp/238.1.79.48:4496
吉林卫视,http://58.46.71.35:8188/udp/239.76.246.201:1234
吉林卫视,http://116.235.57.19:4022/rtp/239.45.0.6:5140
吉林卫视,http://106.118.20.104:8188/rtp/239.254.201.15:6339
吉林卫视,http://123.191.26.168:1111/rtp/232.0.0.180:1234
吉林卫视,http://220.176.218.76:9000/udp/239.252.220.188:5140
吉林卫视,http://222.82.203.33:8188/udp/238.125.3.103:5140
吉林卫视,http://106.83.116.40:8188/rtp/235.254.198.39:1432
吉林卫视,http://144.255.31.207:6688/udp/239.21.2.49:5002
江苏卫视,http://111.162.207.175:8686/rtp/225.1.1.126:5002
江苏卫视,http://171.113.210.161:4022/rtp/239.254.96.144:8938
江苏卫视,http://223.167.230.5:4022/rtp/239.45.3.177:5140
江苏卫视,http://121.235.95.126:8199/rtp/239.49.8.16:9602
江苏卫视,http://121.29.141.118:4022/rtp/239.253.92.88:8018
江苏卫视,http://27.191.202.231:19999/rtp/239.254.200.51:8028
江苏卫视,http://114.254.38.27:18888/rtp/239.3.1.135:8028
江苏卫视,http://183.236.43.98:4013/udp/239.77.1.18:5146
江苏卫视,http://175.8.182.37:7878/udp/239.76.251.89:9000
江苏卫视,http://175.8.182.37:7878/udp/239.76.253.181:9000
江苏卫视,http://123.191.26.168:1111/rtp/232.0.0.116:1234
江苏卫视,http://115.171.80.250:1688/udp/225.1.8.44:8028
江苏卫视,http://58.46.71.35:8188/udp/239.76.251.89:9000
江苏卫视,http://114.100.195.238:4022/rtp/238.1.78.165:7192
江苏卫视,http://106.118.20.104:8188/rtp/239.254.200.51:8028
江苏卫视,http://222.82.203.33:8188/udp/238.125.5.6:5140
江苏卫视,http://106.83.116.40:8188/rtp/235.254.198.64:1532
江苏卫视,http://106.120.13.232:4022/udp/225.1.8.44:8028
江苏卫视,http://171.104.106.97:50112/udp/239.81.0.106:4056
江苏卫视,http://106.59.2.119:55555/udp/239.200.200.7:8028
江西卫视,http://satellitepull.cnr.cn/live/wx32jiangxws/playlist.m3u8
江西卫视,http://111.162.207.175:8686/rtp/225.1.2.29:5002
江西卫视,http://223.167.230.5:4022/rtp/239.45.1.122:5140
江西卫视,http://114.254.38.27:18888/rtp/239.3.1.123:8164
江西卫视,http://183.236.43.98:4013/udp/239.77.1.219:5146
江西卫视,http://144.255.32.94:8288/udp/239.21.1.167:5002
江西卫视,http://114.100.195.238:4022/rtp/238.1.78.26:6136
江西卫视,http://27.191.202.231:19999/rtp/239.254.201.12:6290
江西卫视,http://171.113.210.161:4022/rtp/239.69.1.126:10394
江西卫视,http://121.29.141.118:4022/rtp/239.253.92.19:6145
江西卫视,http://175.8.182.37:7878/udp/239.76.245.225:1234
江西卫视,http://121.235.95.126:8199/rtp/239.49.8.185:6000
江西卫视,http://58.46.71.35:8188/udp/239.76.245.225:1234
江西卫视,http://58.46.71.35:8188/udp/239.76.252.225:9000
江西卫视,http://175.8.182.37:7878/udp/239.76.252.225:9000
江西卫视,http://106.118.20.104:8188/rtp/239.254.201.12:6290
江西卫视,http://171.104.106.97:50112/udp/239.81.0.204:4056
江西卫视,http://106.120.13.232:4022/rtp/225.1.1.9:8164
江西卫视,http://106.59.2.119:55555/udp/239.200.201.79:8876
江西卫视,http://106.83.116.40:8188/rtp/235.254.198.29:1392
辽宁卫视,http://yp.qqqtv.top/1/api.php?id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86HD&auth=666858
辽宁卫视,http://223.167.230.5:4022/rtp/239.45.1.123:5140
辽宁卫视,http://121.29.141.118:4022/rtp/239.253.92.115:6056
辽宁卫视,http://111.162.207.175:8686/rtp/225.1.1.154:5002
辽宁卫视,http://114.254.38.27:18888/rtp/239.3.1.210:8056
辽宁卫视,http://171.113.210.161:4022/rtp/239.69.1.71:10066
辽宁卫视,http://123.191.26.168:1111/rtp/232.0.0.126:1234
辽宁卫视,http://175.8.182.37:7878/udp/239.76.245.197:1234
辽宁卫视,http://27.191.202.231:19999/rtp/239.254.200.57:8056
辽宁卫视,http://58.46.71.35:8188/udp/239.76.252.197:9000
辽宁卫视,http://121.235.95.126:8199/rtp/239.49.8.48:8000
辽宁卫视,http://106.83.116.40:8188/rtp/235.254.198.68:1548
辽宁卫视,http://114.100.195.238:4022/rtp/238.1.78.21:6096
辽宁卫视,http://175.8.182.37:7878/udp/239.76.252.197:9000
辽宁卫视,http://58.46.71.35:8188/udp/239.76.245.197:1234
辽宁卫视,http://106.118.20.104:8188/rtp/239.254.200.57:8056
辽宁卫视,http://115.171.80.250:1688/udp/225.1.8.51:8056
辽宁卫视,http://222.82.203.33:8188/udp/238.125.5.15:5140
辽宁卫视,http://106.120.13.232:4022/udp/225.1.8.51:8056
辽宁卫视,http://171.104.106.97:50112/udp/239.81.0.210:4056
宁夏卫视,http://satellitepull.cnr.cn/live/wxnxws/playlist.m3u8
宁夏卫视,http://114.100.195.238:4022/rtp/238.1.78.109:6744
宁夏卫视,http://106.59.2.119:55555/rtp/239.200.200.60:8308
宁夏卫视,http://106.83.116.40:8188/rtp/235.254.198.45:1456
宁夏卫视,http://z.b.bkpcp.top/m.php?id=nxws
宁夏卫视,http://j.x.bkpcp.top/jx/NXWS
宁夏卫视,http://3501776.xyz:35455/itv/1000000002000031451.m3u8?cdn=ystenlive
宁夏卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010110
宁夏卫视,http://goo.bkpcp.top/mg/nxws
宁夏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
宁夏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227003/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESco1zinvdUYzleEkXYhIvA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
青海卫视,http://satellitepull.cnr.cn/live/wx32qhws/playlist.m3u8
青海卫视,http://183.236.43.98:4013/udp/239.253.43.125:5146
青海卫视,http://144.255.32.94:8288/udp/239.21.2.51:5002
青海卫视,http://175.8.182.37:7878/udp/239.76.254.132:9000
青海卫视,http://58.46.71.35:8188/udp/239.76.254.132:9000
青海卫视,http://106.59.2.119:55555/rtp/239.200.200.58:8300
青海卫视,http://114.100.195.238:4022/rtp/238.1.78.102:6688
青海卫视,http://106.83.116.40:8188/rtp/235.254.198.43:1448
青海卫视,http://144.255.31.207:6688/udp/239.21.2.51:5002
青海卫视,http://113.119.27.173:58888/udp/239.253.43.125:5146
青海卫视,http://z.b.bkpcp.top/m.php?id=qhws
青海卫视,http://j.x.bkpcp.top/jx/QHWS
青海卫视,http://3501776.xyz:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,http://lu.wqwqwq.sbs/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,https://hls-gateway.vpstv.net/streams/708825.m3u8
青海卫视,https://zby.130519.xyz/PLTV/11/224/3221226105/index.m3u8
青海卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010111
青海卫视,http://goo.bkpcp.top/mg/qhws
青海卫视,http://[2409:8087:74f0:22::5]:6410/270000001128/9900000042/index.m3u8
青海卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
山东卫视,http://yp.qqqtv.top/1/api.php?id=%E5%B1%B1%E4%B8%9C%E5%8D%AB%E8%A7%86HD&auth=666858
山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8
山东卫视,http://223.167.230.5:4022/rtp/239.45.3.238:5140
山东卫视,http://144.255.32.94:8288/udp/239.21.1.87:5002
山东卫视,http://183.236.43.98:4013/udp/239.77.1.142:5146
山东卫视,http://114.254.38.27:18888/rtp/239.3.1.209:8052
山东卫视,http://27.191.202.231:19999/rtp/239.254.200.55:8052
山东卫视,http://115.171.216.84:4000/udp/225.1.8.50:8052
山东卫视,http://121.235.95.126:8199/rtp/239.49.8.7:9306
山东卫视,http://175.8.182.37:7878/udp/239.76.246.195:1234
山东卫视,http://175.8.182.37:7878/udp/239.76.253.195:9000
山东卫视,http://171.113.210.161:4022/rtp/239.69.1.69:10054
山东卫视,http://58.46.71.35:8188/udp/239.76.246.195:1234
山东卫视,http://121.29.141.118:4022/rtp/239.253.92.207:8109
山东卫视,http://121.235.95.126:8199/rtp/239.49.8.146:6000
山东卫视,http://106.83.116.40:8188/rtp/235.254.198.69:1552
山东卫视,http://114.100.195.238:4022/rtp/238.1.78.169:7224
山东卫视,http://58.46.71.35:8188/udp/239.76.253.195:9000
山东卫视,http://116.235.57.19:4022/rtp/239.45.3.238:5140
山东卫视,http://115.171.216.39:4000/udp/225.1.8.50:8052
山西卫视,http://yp.qqqtv.top/1/api.php?id=%E5%B1%B1%E8%A5%BF%E5%8D%AB%E8%A7%86HD&auth=666858
山西卫视,http://satellitepull.cnr.cn/live/wxssxws/playlist.m3u8
山西卫视,http://114.100.195.238:4022/rtp/238.1.78.95:6632
山西卫视,http://106.83.116.40:8188/rtp/235.254.198.41:1440
山西卫视,http://106.59.2.119:55555/rtp/239.200.200.56:8292
山西卫视,http://j.x.bkpcp.top/jx/SXWS
山西卫视,http://3501776.xyz:35455/itv/1000000002000021220.m3u8?cdn=ystenlive
山西卫视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
山西卫视,https://zby.130519.xyz/PLTV/11/224/3221226113/index.m3u8
山西卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010114
山西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
山西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227016/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESb5Qr3NTpE2ZugIroKoyTw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
陕西卫视,http://satellitepull.cnr.cn/live/wxsxxws/playlist.m3u8
陕西卫视,http://175.8.182.37:7878/udp/239.76.254.76:9000
陕西卫视,http://58.46.71.35:8188/udp/239.76.254.76:9000
陕西卫视,http://222.82.203.33:8188/udp/238.125.5.121:5140
陕西卫视,http://114.100.195.238:4022/rtp/238.1.78.88:6576
陕西卫视,http://106.83.116.40:8188/rtp/235.254.198.40:1436
陕西卫视,http://106.59.2.119:55555/rtp/239.200.200.55:8288
陕西卫视,http://z.b.bkpcp.top/m.php?id=sxws
陕西卫视,http://gat.bkpcp.top/ymg.php?id=sxws
陕西卫视,http://3501776.xyz:35455/itv/1000000002000007495.m3u8?cdn=ystenlive
陕西卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/shan3xiws/57/20220809/index.m3u8
陕西卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010113
陕西卫视,http://goo.bkpcp.top/mg/sxws
陕西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
